snapshot_ts,system_id,listing_id,vehicle_id,commune,lat,lon,is_reserved,is_disabled,current_range_meters,vehicle_type_id,make,model,year,propulsion,pricing_plan_id,hourly_rate,daily_rate,rental_url
2026-09-23T00:26:25,paris,261942,YGA:Vehicle:f44e09199d67,colombes,48.928352,2.238537,0,0,654545,YGA:VehicleType:f44e09199d67,Citroen,Jumper,2011,combustion_diesel,YGA:PricingPlan:f44e09199d67,8.0,70.0,https://fr.getaround.com/location-voiture/colombes/citroen-jumper-261942
2026-09-23T00:26:25,paris,284458,YGA:Vehicle:f668589225ae,paris,48.879673,2.350951,0,0,600000,YGA:VehicleType:f668589225ae,Fiat,Fiorino,2017,combustion,YGA:PricingPlan:f668589225ae,7.0,52.0,https://fr.getaround.com/location-voiture/paris/fiat-fiorino-284458
2026-09-23T00:26:25,paris,285756,YGA:Vehicle:dbf1dd988699,paris,48.846066,2.307014,0,0,514285,YGA:VehicleType:dbf1dd988699,Fiat,Fiorino,2017,combustion,YGA:PricingPlan:dbf1dd988699,7.0,55.0,https://fr.getaround.com/location-voiture/paris/fiat-fiorino-285756
2026-09-23T00:26:25,paris,310794,YGA:Vehicle:ccb32fc0e71b,paris,48.839813,2.251556,0,0,951428,YGA:VehicleType:ccb32fc0e71b,Renault,Trafic,2012,combustion_diesel,YGA:PricingPlan:ccb32fc0e71b,10.0,74.0,https://fr.getaround.com/location-voiture/paris/renault-trafic-310794
2026-09-23T00:26:25,paris,319121,YGA:Vehicle:66cf2a8dfc15,paris,48.839561,2.380247,0,0,760000,YGA:VehicleType:66cf2a8dfc15,Volkswagen,Polo,2017,combustion,YGA:PricingPlan:66cf2a8dfc15,6.0,45.0,https://fr.getaround.com/location-voiture/paris/volkswagen-polo-319121
2026-09-23T00:26:25,paris,366247,YGA:Vehicle:01da4e6c2fa1,boulogne-billancourt,48.830292,2.237212,0,0,730000,YGA:VehicleType:01da4e6c2fa1,Peugeot,2008,2018,combustion,YGA:PricingPlan:01da4e6c2fa1,6.0,47.0,https://fr.getaround.com/location-voiture/boulogne-billancourt/peugeot-2008-366247
2026-09-23T00:26:25,paris,399972,YGA:Vehicle:219954dec98f,nanterre,48.884827,2.216297,0,0,1425000,YGA:VehicleType:219954dec98f,Renault,Clio,2015,combustion_diesel,YGA:PricingPlan:219954dec98f,5.0,40.0,https://fr.getaround.com/location-voiture/nanterre/renault-clio-399972
2026-09-23T00:26:25,paris,438359,YGA:Vehicle:69baa7ccd6d0,paris,48.866596,2.380868,0,0,1128000,YGA:VehicleType:69baa7ccd6d0,Peugeot,Partner,2013,combustion_diesel,YGA:PricingPlan:69baa7ccd6d0,6.0,49.0,https://fr.getaround.com/location-voiture/paris/peugeot-partner-438359
2026-09-23T00:26:25,paris,445323,YGA:Vehicle:cc10c30763e1,montreuil,48.854,2.426798,0,0,5460000,YGA:VehicleType:cc10c30763e1,Renault,Kangoo Express,2014,combustion_diesel,YGA:PricingPlan:cc10c30763e1,7.0,54.0,https://fr.getaround.com/location-voiture/montreuil/renault-kangoo-express-445323
2026-09-23T00:26:25,paris,473620,YGA:Vehicle:65f0e37dd470,paris,48.853367,2.394739,0,0,400000,YGA:VehicleType:65f0e37dd470,Dacia,Lodgy,2017,combustion,YGA:PricingPlan:65f0e37dd470,5.0,37.0,https://fr.getaround.com/location-voiture/paris/dacia-lodgy-473620
2026-09-23T00:26:25,paris,475878,YGA:Vehicle:9442d3a8c113,colombes,48.928352,2.238537,0,0,1500000,YGA:VehicleType:9442d3a8c113,Renault,Master,2017,combustion_diesel,YGA:PricingPlan:9442d3a8c113,9.0,71.0,https://fr.getaround.com/location-voiture/colombes/renault-master-475878
2026-09-23T00:26:25,paris,554073,YGA:Vehicle:57a0fe79a7de,paris,48.888428,2.389036,0,0,76500,YGA:VehicleType:57a0fe79a7de,Renault,Clio,2016,combustion,YGA:PricingPlan:57a0fe79a7de,5.0,35.0,https://fr.getaround.com/location-voiture/paris/renault-clio-554073
2026-09-23T00:26:25,paris,567074,YGA:Vehicle:9dcb13b61cc0,neuilly-sur-seine,48.882866,2.271224,0,0,414000,YGA:VehicleType:9dcb13b61cc0,Volkswagen,Polo,2016,combustion,YGA:PricingPlan:9dcb13b61cc0,6.0,44.0,https://fr.getaround.com/location-voiture/neuilly-sur-seine/volkswagen-polo-567074
2026-09-23T00:26:25,paris,573666,YGA:Vehicle:49571ba5b70c,paris,48.873299,2.393852,0,0,603000,YGA:VehicleType:49571ba5b70c,Renault,Trafic,2013,combustion_diesel,YGA:PricingPlan:49571ba5b70c,8.0,61.0,https://fr.getaround.com/location-voiture/paris/renault-trafic-573666
2026-09-23T00:26:25,paris,595937,YGA:Vehicle:e194fae9513d,montreuil,48.87072,2.432322,0,0,240000,YGA:VehicleType:e194fae9513d,Peugeot,Expert,2014,combustion_diesel,YGA:PricingPlan:e194fae9513d,8.0,59.0,https://fr.getaround.com/location-voiture/montreuil/peugeot-expert-595937
2026-09-23T00:26:25,paris,599257,YGA:Vehicle:3a73991a1753,la-garenne-colombes,48.911098,2.247122,0,0,1050000,YGA:VehicleType:3a73991a1753,Renault,Master,2015,combustion_diesel,YGA:PricingPlan:3a73991a1753,11.0,82.0,https://fr.getaround.com/location-voiture/la-garenne-colombes/renault-master-599257
2026-09-23T00:26:25,paris,601877,YGA:Vehicle:079044df32a7,paris,48.866577,2.409152,0,0,720000,YGA:VehicleType:079044df32a7,Peugeot,Boxer,2011,combustion_diesel,YGA:PricingPlan:079044df32a7,11.0,80.0,https://fr.getaround.com/location-voiture/paris/peugeot-boxer-601877
2026-09-23T00:26:25,paris,625152,YGA:Vehicle:1ae1cbcd871e,paris,48.824352,2.341341,0,0,174900,YGA:VehicleType:1ae1cbcd871e,Renault,Grand Scenic,2019,combustion_diesel,YGA:PricingPlan:1ae1cbcd871e,9.0,71.0,https://fr.getaround.com/location-voiture/paris/renault-grand-scenic-625152
2026-09-23T00:26:25,paris,641035,YGA:Vehicle:d61299107f06,paris,48.826054,2.361718,0,0,259000,YGA:VehicleType:d61299107f06,Fiat,500,2016,combustion,YGA:PricingPlan:d61299107f06,7.0,60.0,https://fr.getaround.com/location-voiture/paris/fiat-500-641035
